,id,title,uri,tempo,time_sig,key_of,open_key,danceability,acousticness,artist.id,artist.name,artist.uri,artist.genres,artist.from,artist.mbid,album.title,album.uri,album.year,Nartist,Ntitle
2792,995wj4,"Another Brick In The Wall, Part 2 - Live",https://getsongbpm.com/song/another-brick-in-the-wall-part-2-live/995wj4,105.0,4/4,C,1d,47.0,5.0,rkVk,Roger Waters,https://getsongbpm.com/artist/roger-waters/rkVk,['rock'],GB,0f50beab-d77d-4f0f-ac26-0b87d3e9b11b,Pros & Cons of New York,https://getsongbpm.com/album/pros-and-cons-of-new-york/VkAOv,2017.0,Roger Waters,"Another Brick in the Wall, Part 2"
2793,,,,,,,,,,,,,,,,,,,Roger Waters,"Another Brick in the Wall, Part 3"
2794,,,,,,,,,,,,,,,,,,,Roger Waters,Any Colour You Like
2795,x6DE5n,Brain Damage,https://getsongbpm.com/song/brain-damage/x6DE5n,66.0,4/4,D,3d,37.0,55.0,rkVk,Roger Waters,https://getsongbpm.com/artist/roger-waters/rkVk,['rock'],GB,0f50beab-d77d-4f0f-ac26-0b87d3e9b11b,Pros & Cons of New York,https://getsongbpm.com/album/pros-and-cons-of-new-york/VkAOv,2017.0,Roger Waters,Brain Damage
2796,,,,,,,,,,,,,,,,,,,Roger Waters,Breathe (In the Air)
2797,,,,,,,,,,,,,,,,,,,Roger Waters,Breathe (Reprise)
2798,,,,,,,,,,,,,,,,,,,Roger Waters,Comfortably Numb
2799,oZ5LvK,Déjà Vu,https://getsongbpm.com/song/deja-vu/oZ5LvK,129.0,4/4,G,2d,56.0,53.0,rkVk,Roger Waters,https://getsongbpm.com/artist/roger-waters/rkVk,['rock'],GB,0f50beab-d77d-4f0f-ac26-0b87d3e9b11b,Is This the Life We Really Want?,https://getsongbpm.com/album/is-this-the-life-we-really-wantquestion/lmOqM,2017.0,Roger Waters,Déjà vu
2800,,,,,,,,,,,,,,,,,,,Roger Waters,Déjà vu (Reprise)
2801,ywEG5w,Eclipse,https://getsongbpm.com/song/eclipse/ywEG5w,137.0,3/4,Em,2m,26.0,10.0,rkVk,Roger Waters,https://getsongbpm.com/artist/roger-waters/rkVk,['rock'],GB,0f50beab-d77d-4f0f-ac26-0b87d3e9b11b,Pros & Cons of New York,https://getsongbpm.com/album/pros-and-cons-of-new-york/VkAOv,2017.0,Roger Waters,Eclipse
2802,6W5qMQ,Have a Cigar,https://getsongbpm.com/song/have-a-cigar/6W5qMQ,135.0,4/4,G,2d,21.0,82.0,rkVk,Roger Waters,https://getsongbpm.com/artist/roger-waters/rkVk,['rock'],GB,0f50beab-d77d-4f0f-ac26-0b87d3e9b11b,Pros & Cons of New York,https://getsongbpm.com/album/pros-and-cons-of-new-york/VkAOv,2017.0,Roger Waters,Have a Cigar
2803,467o20,In the Flesh,https://getsongbpm.com/song/in-the-flesh/467o20,105.0,4/4,C,1d,47.0,5.0,rkVk,Roger Waters,https://getsongbpm.com/artist/roger-waters/rkVk,['rock'],GB,0f50beab-d77d-4f0f-ac26-0b87d3e9b11b,Pros & Cons of New York,https://getsongbpm.com/album/pros-and-cons-of-new-york/VkAOv,2017.0,Roger Waters,In the Flesh
2804,vQ3VYr,Is This the Life We Really Want?,https://getsongbpm.com/song/is-this-the-life-we-really-wantquestion/vQ3VYr,148.0,4/4,G♯,9d,51.0,33.0,rkVk,Roger Waters,https://getsongbpm.com/artist/roger-waters/rkVk,['rock'],GB,0f50beab-d77d-4f0f-ac26-0b87d3e9b11b,Is This the Life We Really Want?,https://getsongbpm.com/album/is-this-the-life-we-really-wantquestion/lmOqM,2017.0,Roger Waters,Is This the Life We Really Want?
2805,WPDy1X,Money,https://getsongbpm.com/song/money/WPDy1X,130.0,4/4,Em,2m,39.0,4.0,rkVk,Roger Waters,https://getsongbpm.com/artist/roger-waters/rkVk,['rock'],GB,0f50beab-d77d-4f0f-ac26-0b87d3e9b11b,Pros & Cons of New York,https://getsongbpm.com/album/pros-and-cons-of-new-york/VkAOv,2017.0,Roger Waters,Money
2806,,,,,,,,,,,,,,,,,,,Roger Waters,Mother
2807,,,,,,,,,,,,,,,,,,,Roger Waters,On the Run
2808,,,,,,,,,,,,,,,,,,,Roger Waters,Outside the Wall
2809,,,,,,,,,,,,,,,,,,,Roger Waters,Run Like Hell
2810,,,,,,,,,,,,,,,,,,,Roger Waters,Sheep
2811,,,,,,,,,,,,,,,,,,,Roger Waters,Speak to Me
2812,,,,,,,,,,,,,,,,,,,Roger Waters,The Bar
2813,,,,,,,,,,,,,,,,,,,Roger Waters,The Bar (Reprise)
2814,66r4O,The Bravery of Being out of Range,https://getsongbpm.com/song/the-bravery-of-being-out-of-range/66r4O,136.0,4/4,D,3d,47.0,1.0,rkVk,Roger Waters,https://getsongbpm.com/artist/roger-waters/rkVk,['rock'],GB,0f50beab-d77d-4f0f-ac26-0b87d3e9b11b,Amused to Death,https://getsongbpm.com/album/amused-to-death/ZRr8,1992.0,Roger Waters,The Bravery of Being Out of Range
2815,,,,,,,,,,,,,,,,,,,Roger Waters,The Great Gig in the Sky
2816,835vg5,The Happiest Days Of Our Lives,https://getsongbpm.com/song/the-happiest-days-of-our-lives/835vg5,104.0,4/4,F,12d,60.0,50.0,rkVk,Roger Waters,https://getsongbpm.com/artist/roger-waters/rkVk,['rock'],GB,0f50beab-d77d-4f0f-ac26-0b87d3e9b11b,Pros & Cons of New York,https://getsongbpm.com/album/pros-and-cons-of-new-york/VkAOv,2017.0,Roger Waters,The Happiest Days of Our Lives
2817,GZPKr,The Powers That Be,https://getsongbpm.com/song/the-powers-that-be/GZPKr,152.0,4/4,D,3d,66.0,12.0,rkVk,Roger Waters,https://getsongbpm.com/artist/roger-waters/rkVk,['rock'],GB,0f50beab-d77d-4f0f-ac26-0b87d3e9b11b,Radio K.A.O.S.,https://getsongbpm.com/album/radio-kpointapointopointspoint/kPBK,1987.0,Roger Waters,The Powers That Be
2818,AnJK7,"4:39 AM (For the First Time Today, Part 2)",https://getsongbpm.com/song/4-39-am-for-the-first-time-today-part-2/AnJK7,,,m,,,,rkVk,Roger Waters,https://getsongbpm.com/artist/roger-waters/rkVk,['rock'],GB,0f50beab-d77d-4f0f-ac26-0b87d3e9b11b,The Pros and Cons of Hitch Hiking,https://getsongbpm.com/album/the-pros-and-cons-of-hitch-hiking/jP5B,1984.0,Roger Waters,Time
2819,,,,,,,,,,,,,,,,,,,Roger Waters,Two Suns in the Sunset
2820,,,,,,,,,,,,,,,,,,,Roger Waters,Us and Them
2821,Y7GAZ9,Wish You Were Here,https://getsongbpm.com/song/wish-you-were-here/Y7GAZ9,127.0,4/4,G,2d,46.0,57.0,rkVk,Roger Waters,https://getsongbpm.com/artist/roger-waters/rkVk,['rock'],GB,0f50beab-d77d-4f0f-ac26-0b87d3e9b11b,Pros & Cons of New York,https://getsongbpm.com/album/pros-and-cons-of-new-york/VkAOv,2017.0,Roger Waters,Wish You Were Here
2822,k8wlr,18 sekúndur fyrir sólarupprás,https://getsongbpm.com/song/18-sekundur-fyrir-solaruppras/k8wlr,0.0,0/4,Cm,10m,0.0,0.0,k2JK,Sigur Rós,https://getsongbpm.com/artist/sigur-ros/k2JK,"['electronic', 'rock']",IS,f6f2326f-6b25-4170-b89d-e235b25508e8,Von,https://getsongbpm.com/album/von/ZQg5,1997.0,Sigur Rós,8
2823,gJlp8j,All Alright,https://getsongbpm.com/song/all-alright/gJlp8j,109.0,4/4,D,3d,32.0,97.0,k2JK,Sigur Rós,https://getsongbpm.com/artist/sigur-ros/k2JK,"['electronic', 'rock']",IS,f6f2326f-6b25-4170-b89d-e235b25508e8,Með suð í eyrum við spilum endalaust,https://getsongbpm.com/album/medj-sudj-i-eyrum-vidj-spilum-endalaust/Bnj9k,2008.0,Sigur Rós,All Alright
2824,DMkm6,Andvari,https://getsongbpm.com/song/andvari/DMkm6,79.0,4/4,A,4d,10.0,79.0,k2JK,Sigur Rós,https://getsongbpm.com/artist/sigur-ros/k2JK,"['electronic', 'rock']",IS,f6f2326f-6b25-4170-b89d-e235b25508e8,Takk…,https://getsongbpm.com/album/takk/1WvDV,2005.0,Sigur Rós,Andvari
2825,nOnOR,Avalon,https://getsongbpm.com/song/avalon/nOnOR,129.0,4/4,C♯,8d,17.0,85.0,k2JK,Sigur Rós,https://getsongbpm.com/artist/sigur-ros/k2JK,"['electronic', 'rock']",IS,f6f2326f-6b25-4170-b89d-e235b25508e8,Ágætis byrjun,https://getsongbpm.com/album/agaetis-byrjun/826P2,1999.0,Sigur Rós,Avalon
2826,,,,,,,,,,,,,,,,,,,Sigur Rós,Blóðberg
2827,oQ7p9B,Dauðalogn,https://getsongbpm.com/song/daudjalogn/oQ7p9B,136.0,5/4,D,3d,17.0,86.0,k2JK,Sigur Rós,https://getsongbpm.com/artist/sigur-ros/k2JK,"['electronic', 'rock']",IS,f6f2326f-6b25-4170-b89d-e235b25508e8,Valtari,https://getsongbpm.com/album/valtari/Kz2Jl,2012.0,Sigur Rós,Dauðalogn
2828,l5DjVg,Ekki múkk,https://getsongbpm.com/song/ekki-mukk/l5DjVg,115.0,4/4,D♯,10d,22.0,72.0,k2JK,Sigur Rós,https://getsongbpm.com/artist/sigur-ros/k2JK,"['electronic', 'rock']",IS,f6f2326f-6b25-4170-b89d-e235b25508e8,Valtari,https://getsongbpm.com/album/valtari/Kz2Jl,2012.0,Sigur Rós,Ekki múkk
2829,v2EQRM,Fljótavík,https://getsongbpm.com/song/fljotavik/v2EQRM,78.0,3/4,G♯,9d,15.0,90.0,k2JK,Sigur Rós,https://getsongbpm.com/artist/sigur-ros/k2JK,"['electronic', 'rock']",IS,f6f2326f-6b25-4170-b89d-e235b25508e8,Með suð í eyrum við spilum endalaust,https://getsongbpm.com/album/medj-sudj-i-eyrum-vidj-spilum-endalaust/Bnj9k,2008.0,Sigur Rós,Fljótavík
2830,GP6pK,Heysátan,https://getsongbpm.com/song/heysatan/GP6pK,72.0,4/4,G,2d,22.0,85.0,k2JK,Sigur Rós,https://getsongbpm.com/artist/sigur-ros/k2JK,"['electronic', 'rock']",IS,f6f2326f-6b25-4170-b89d-e235b25508e8,Takk…,https://getsongbpm.com/album/takk/1WvDV,2005.0,Sigur Rós,Heysátan
2831,wYpGr,Hoppípolla,https://getsongbpm.com/song/hoppipolla/wYpGr,140.0,4/4,B,6d,31.0,3.0,k2JK,Sigur Rós,https://getsongbpm.com/artist/sigur-ros/k2JK,"['electronic', 'rock']",IS,f6f2326f-6b25-4170-b89d-e235b25508e8,Takk…,https://getsongbpm.com/album/takk/1WvDV,2005.0,Sigur Rós,Hoppípolla
2832,,,,,,,,,,,,,,,,,,,Sigur Rós,Skel
2833,9gRDx,Starálfur,https://getsongbpm.com/song/staralfur/9gRDx,60.0,3/4,D♯,10d,10.0,50.0,k2JK,Sigur Rós,https://getsongbpm.com/artist/sigur-ros/k2JK,"['electronic', 'rock']",IS,f6f2326f-6b25-4170-b89d-e235b25508e8,Ágætis byrjun,https://getsongbpm.com/album/agaetis-byrjun/826P2,1999.0,Sigur Rós,Starálfur
2834,y1PK6,Sé lest,https://getsongbpm.com/song/se-lest/y1PK6,82.0,3/4,C,1d,24.0,89.0,k2JK,Sigur Rós,https://getsongbpm.com/artist/sigur-ros/k2JK,"['electronic', 'rock']",IS,f6f2326f-6b25-4170-b89d-e235b25508e8,Takk…,https://getsongbpm.com/album/takk/1WvDV,2005.0,Sigur Rós,Sé lest
2835,pQ7r6p,Varðeldur,https://getsongbpm.com/song/vardjeldur/pQ7r6p,97.0,3/4,Bm,3m,19.0,94.0,k2JK,Sigur Rós,https://getsongbpm.com/artist/sigur-ros/k2JK,"['electronic', 'rock']",IS,f6f2326f-6b25-4170-b89d-e235b25508e8,Valtari,https://getsongbpm.com/album/valtari/Kz2Jl,2012.0,Sigur Rós,Varðeldur
2836,nxYoY,Von,https://getsongbpm.com/song/von/nxYoY,133.0,4/4,D,3d,16.0,12.0,k2JK,Sigur Rós,https://getsongbpm.com/artist/sigur-ros/k2JK,"['electronic', 'rock']",IS,f6f2326f-6b25-4170-b89d-e235b25508e8,Von,https://getsongbpm.com/album/von/ZQg5,1997.0,Sigur Rós,Von
2837,,,,,,,,,,,,,,,,,,,Sigur Rós,Ylur
2838,J6pw9,213,https://getsongbpm.com/song/213/J6pw9,152.0,4/4,A♯,11d,27.0,1.0,9874,Slayer,https://getsongbpm.com/artist/slayer/9874,"['heavy metal', 'rock']",US,bdacc37b-8633-4bf8-9dd5-4662ee651aec,Divine Intervention,https://getsongbpm.com/album/divine-intervention/jAQy,1994.0,Slayer,213
2839,71wBr,Angel of Death,https://getsongbpm.com/song/angel-of-death/71wBr,216.0,4/4,C♯,8d,34.0,1.0,9874,Slayer,https://getsongbpm.com/artist/slayer/9874,"['heavy metal', 'rock']",US,bdacc37b-8633-4bf8-9dd5-4662ee651aec,Reign in Blood,https://getsongbpm.com/album/reign-in-blood/jLwLB,1986.0,Slayer,Angel of Death
2840,mP3p,Black Magic,https://getsongbpm.com/song/black-magic/mP3p,186.0,4/4,A,4d,15.0,1.0,9874,Slayer,https://getsongbpm.com/artist/slayer/9874,"['heavy metal', 'rock']",US,bdacc37b-8633-4bf8-9dd5-4662ee651aec,Show No Mercy,https://getsongbpm.com/album/show-no-mercy/D1oq,1983.0,Slayer,Black Magic
2841,vgwLL,Blood Red,https://getsongbpm.com/song/blood-red/vgwLL,133.0,4/4,Fm,9m,41.0,1.0,9874,Slayer,https://getsongbpm.com/artist/slayer/9874,"['heavy metal', 'rock']",US,bdacc37b-8633-4bf8-9dd5-4662ee651aec,Seasons in the Abyss,https://getsongbpm.com/album/seasons-in-the-abyss/m63r,1990.0,Slayer,Blood Red
2842,DRxWA,Born of Fire,https://getsongbpm.com/song/born-of-fire/DRxWA,106.0,4/4,C♯,8d,31.0,1.0,9874,Slayer,https://getsongbpm.com/artist/slayer/9874,"['heavy metal', 'rock']",US,bdacc37b-8633-4bf8-9dd5-4662ee651aec,Seasons in the Abyss,https://getsongbpm.com/album/seasons-in-the-abyss/m63r,1990.0,Slayer,Born of Fire
2843,,,,,,,,,,,,,,,,,,,Slayer,Chemical Warfare
2844,y8z2z,Dead Skin Mask,https://getsongbpm.com/song/dead-skin-mask/y8z2z,218.0,4/4,D♯,10d,37.0,1.0,9874,Slayer,https://getsongbpm.com/artist/slayer/9874,"['heavy metal', 'rock']",US,bdacc37b-8633-4bf8-9dd5-4662ee651aec,Seasons in the Abyss,https://getsongbpm.com/album/seasons-in-the-abyss/m63r,1990.0,Slayer,Dead Skin Mask
2845,oZ2jBB,Delusions of Saviour,https://getsongbpm.com/song/delusions-of-saviour/oZ2jBB,83.0,4/4,G♯,9d,38.0,1.0,9874,Slayer,https://getsongbpm.com/artist/slayer/9874,"['heavy metal', 'rock']",US,bdacc37b-8633-4bf8-9dd5-4662ee651aec,Repentless,https://getsongbpm.com/album/repentless/NjkPK,2015.0,Slayer,Delusions of Saviour
2846,jP3W,Die by the Sword,https://getsongbpm.com/song/die-by-the-sword/jP3W,189.0,4/4,C,1d,13.0,1.0,9874,Slayer,https://getsongbpm.com/artist/slayer/9874,"['heavy metal', 'rock']",US,bdacc37b-8633-4bf8-9dd5-4662ee651aec,Show No Mercy,https://getsongbpm.com/album/show-no-mercy/D1oq,1983.0,Slayer,Die by the Sword
2847,XolNov,Disciple,https://getsongbpm.com/song/disciple/XolNov,190.0,4/4,G♯,9d,24.0,1.0,9874,Slayer,https://getsongbpm.com/artist/slayer/9874,"['heavy metal', 'rock']",US,bdacc37b-8633-4bf8-9dd5-4662ee651aec,God Hates Us All,https://getsongbpm.com/album/god-hates-us-all/VOZnB,2001.0,Slayer,Disciple
2848,0Bx7,Evil Has No Boundaries,https://getsongbpm.com/song/evil-has-no-boundaries/0Bx7,176.0,4/4,A,4d,17.0,1.0,9874,Slayer,https://getsongbpm.com/artist/slayer/9874,"['heavy metal', 'rock']",US,bdacc37b-8633-4bf8-9dd5-4662ee651aec,Show No Mercy,https://getsongbpm.com/album/show-no-mercy/D1oq,1983.0,Slayer,Evil Has No Boundaries
2849,lxGOj,Gemini,https://getsongbpm.com/song/gemini/lxGOj,57.0,4/4,F♯,7d,37.0,1.0,9874,Slayer,https://getsongbpm.com/artist/slayer/9874,"['heavy metal', 'rock']",US,bdacc37b-8633-4bf8-9dd5-4662ee651aec,Undisputed Attitude,https://getsongbpm.com/album/undisputed-attitude/vNP0,1996.0,Slayer,Gemini
2850,48Yyz1,Hate Worldwide,https://getsongbpm.com/song/hate-worldwide/48Yyz1,105.0,4/4,C♯,8d,38.0,1.0,9874,Slayer,https://getsongbpm.com/artist/slayer/9874,"['heavy metal', 'rock']",US,bdacc37b-8633-4bf8-9dd5-4662ee651aec,World Painted Blood,https://getsongbpm.com/album/world-painted-blood/nGm05,2009.0,Slayer,Hate Worldwide
2851,,,,,,,,,,,,,,,,,,,Slayer,Hell Awaits
2852,gZG93,Jesus Saves,https://getsongbpm.com/song/jesus-saves/gZG93,218.0,4/4,A♯m,8m,30.0,1.0,9874,Slayer,https://getsongbpm.com/artist/slayer/9874,"['heavy metal', 'rock']",US,bdacc37b-8633-4bf8-9dd5-4662ee651aec,Reign in Blood,https://getsongbpm.com/album/reign-in-blood/jLwLB,1986.0,Slayer,Jesus Saves
2853,G6zPK5,Jihad,https://getsongbpm.com/song/jihad/G6zPK5,208.0,4/4,G♯,9d,33.0,1.0,9874,Slayer,https://getsongbpm.com/artist/slayer/9874,"['heavy metal', 'rock']",US,bdacc37b-8633-4bf8-9dd5-4662ee651aec,Christ Illusion,https://getsongbpm.com/album/christ-illusion/BPXrX,2006.0,Slayer,Jihad
2854,WL8PJ,Mandatory Suicide,https://getsongbpm.com/song/mandatory-suicide/WL8PJ,148.0,4/4,G♯,9d,36.0,1.0,9874,Slayer,https://getsongbpm.com/artist/slayer/9874,"['heavy metal', 'rock']",US,bdacc37b-8633-4bf8-9dd5-4662ee651aec,South of Heaven,https://getsongbpm.com/album/south-of-heaven/p57m,1988.0,Slayer,Mandatory Suicide
2855,9QNVQJ,Payback,https://getsongbpm.com/song/payback/9QNVQJ,220.0,4/4,F♯,7d,29.0,1.0,9874,Slayer,https://getsongbpm.com/artist/slayer/9874,"['heavy metal', 'rock']",US,bdacc37b-8633-4bf8-9dd5-4662ee651aec,God Hates Us All,https://getsongbpm.com/album/god-hates-us-all/VOZnB,2001.0,Slayer,Payback
2856,mOn9r,Postmortem,https://getsongbpm.com/song/postmortem/mOn9r,138.0,4/4,D♯m,7m,32.0,1.0,9874,Slayer,https://getsongbpm.com/artist/slayer/9874,"['heavy metal', 'rock']",US,bdacc37b-8633-4bf8-9dd5-4662ee651aec,Reign in Blood,https://getsongbpm.com/album/reign-in-blood/jLwLB,1986.0,Slayer,Postmortem
2857,nxo9E,Raining Blood,https://getsongbpm.com/song/raining-blood/nxo9E,216.0,3/4,D♯,10d,30.0,1.0,9874,Slayer,https://getsongbpm.com/artist/slayer/9874,"['heavy metal', 'rock']",US,bdacc37b-8633-4bf8-9dd5-4662ee651aec,Reign in Blood,https://getsongbpm.com/album/reign-in-blood/jLwLB,1986.0,Slayer,Raining Blood
2858,k8l0E,Reborn,https://getsongbpm.com/song/reborn/k8l0E,220.0,1/4,F♯m,4m,48.0,1.0,9874,Slayer,https://getsongbpm.com/artist/slayer/9874,"['heavy metal', 'rock']",US,bdacc37b-8633-4bf8-9dd5-4662ee651aec,Reign in Blood,https://getsongbpm.com/album/reign-in-blood/jLwLB,1986.0,Slayer,Reborn
2859,pZYkDp,Repentless,https://getsongbpm.com/song/repentless/pZYkDp,208.0,4/4,A,4d,40.0,1.0,9874,Slayer,https://getsongbpm.com/artist/slayer/9874,"['heavy metal', 'rock']",US,bdacc37b-8633-4bf8-9dd5-4662ee651aec,Repentless,https://getsongbpm.com/album/repentless/NjkPK,2015.0,Slayer,Repentless
2860,ElyWm,Seasons in the Abyss,https://getsongbpm.com/song/seasons-in-the-abyss/ElyWm,151.0,4/4,Fm,9m,27.0,1.0,9874,Slayer,https://getsongbpm.com/artist/slayer/9874,"['heavy metal', 'rock']",US,bdacc37b-8633-4bf8-9dd5-4662ee651aec,Seasons in the Abyss,https://getsongbpm.com/album/seasons-in-the-abyss/m63r,1990.0,Slayer,Seasons in the Abyss
2861,q933,Show No Mercy,https://getsongbpm.com/song/show-no-mercy/q933,186.0,4/4,A,4d,15.0,1.0,9874,Slayer,https://getsongbpm.com/artist/slayer/9874,"['heavy metal', 'rock']",US,bdacc37b-8633-4bf8-9dd5-4662ee651aec,Show No Mercy,https://getsongbpm.com/album/show-no-mercy/D1oq,1983.0,Slayer,Show No Mercy
2862,P7Yjw,South of Heaven,https://getsongbpm.com/song/south-of-heaven/P7Yjw,68.0,4/4,Fm,9m,32.0,1.0,9874,Slayer,https://getsongbpm.com/artist/slayer/9874,"['heavy metal', 'rock']",US,bdacc37b-8633-4bf8-9dd5-4662ee651aec,South of Heaven,https://getsongbpm.com/album/south-of-heaven/p57m,1988.0,Slayer,South of Heaven
2863,Lgwkr,Stain of Mind,https://getsongbpm.com/song/stain-of-mind/Lgwkr,121.0,4/4,B,6d,42.0,1.0,9874,Slayer,https://getsongbpm.com/artist/slayer/9874,"['heavy metal', 'rock']",US,bdacc37b-8633-4bf8-9dd5-4662ee651aec,Diabolus in Musica,https://getsongbpm.com/album/diabolus-in-musica/loWJ,1998.0,Slayer,Stain of Mind
2864,Bgv92,Temptation,https://getsongbpm.com/song/temptation/Bgv92,82.0,4/4,D♯m,7m,26.0,1.0,9874,Slayer,https://getsongbpm.com/artist/slayer/9874,"['heavy metal', 'rock']",US,bdacc37b-8633-4bf8-9dd5-4662ee651aec,Seasons in the Abyss,https://getsongbpm.com/album/seasons-in-the-abyss/m63r,1990.0,Slayer,Temptation
2865,r0pVB,War Ensemble,https://getsongbpm.com/song/war-ensemble/r0pVB,206.0,4/4,A♯m,8m,35.0,1.0,9874,Slayer,https://getsongbpm.com/artist/slayer/9874,"['heavy metal', 'rock']",US,bdacc37b-8633-4bf8-9dd5-4662ee651aec,Seasons in the Abyss,https://getsongbpm.com/album/seasons-in-the-abyss/m63r,1990.0,Slayer,War Ensemble
2866,w0pKN1,When the Stillness Comes,https://getsongbpm.com/song/when-the-stillness-comes/w0pKN1,130.0,4/4,G♯,9d,33.0,2.0,9874,Slayer,https://getsongbpm.com/artist/slayer/9874,"['heavy metal', 'rock']",US,bdacc37b-8633-4bf8-9dd5-4662ee651aec,Repentless,https://getsongbpm.com/album/repentless/NjkPK,2015.0,Slayer,When the Stillness Comes
2867,Z4m9zJ,World Painted Blood,https://getsongbpm.com/song/world-painted-blood/Z4m9zJ,184.0,4/4,A♯m,8m,48.0,1.0,9874,Slayer,https://getsongbpm.com/artist/slayer/9874,"['heavy metal', 'rock']",US,bdacc37b-8633-4bf8-9dd5-4662ee651aec,World Painted Blood,https://getsongbpm.com/album/world-painted-blood/nGm05,2009.0,Slayer,World Painted Blood
2868,DRXM5,(Sic),https://getsongbpm.com/song/sic/DRXM5,192.0,4/4,G,2d,38.0,1.0,WVW,Slipknot,https://getsongbpm.com/artist/slipknot/WVW,"['heavy metal', 'rock']",US,a466c2a2-6517-42fb-a160-1087c3bafd9f,Slipknot,https://getsongbpm.com/album/slipknot/rroB,1999.0,Slipknot,(sic)
2869,BgVKW,742617000027,https://getsongbpm.com/song/742617000027/BgVKW,85.0,4/4,B,6d,34.0,1.0,WVW,Slipknot,https://getsongbpm.com/artist/slipknot/WVW,"['heavy metal', 'rock']",US,a466c2a2-6517-42fb-a160-1087c3bafd9f,Slipknot,https://getsongbpm.com/album/slipknot/rroB,1999.0,Slipknot,742617000027
2870,ZnWPQ,Duality,https://getsongbpm.com/song/duality/ZnWPQ,144.0,4/4,Em,2m,36.0,1.0,WVW,Slipknot,https://getsongbpm.com/artist/slipknot/WVW,"['heavy metal', 'rock']",US,a466c2a2-6517-42fb-a160-1087c3bafd9f,Vol. 3: (The Subliminal Verses),https://getsongbpm.com/album/volpoint-3-the-subliminal-verses/voWk5,2004.0,Slipknot,Duality
2871,Wnxkn,Scissors / Eeyore,https://getsongbpm.com/song/scissors-eeyore/Wnxkn,240.0,,Bm,3m,,,WVW,Slipknot,https://getsongbpm.com/artist/slipknot/WVW,"['heavy metal', 'rock']",US,a466c2a2-6517-42fb-a160-1087c3bafd9f,Slipknot,https://getsongbpm.com/album/slipknot/rroB,1999.0,Slipknot,Eeyore
2872,ElYN4,Eyeless,https://getsongbpm.com/song/eyeless/ElYN4,100.0,4/4,Em,2m,30.0,1.0,WVW,Slipknot,https://getsongbpm.com/artist/slipknot/WVW,"['heavy metal', 'rock']",US,a466c2a2-6517-42fb-a160-1087c3bafd9f,Slipknot,https://getsongbpm.com/album/slipknot/rroB,1999.0,Slipknot,Eyeless
2873,MjkYR,Frail Limb Nursery,https://getsongbpm.com/song/frail-limb-nursery/MjkYR,2.0,,m,,,,WVW,Slipknot,https://getsongbpm.com/artist/slipknot/WVW,"['heavy metal', 'rock']",US,a466c2a2-6517-42fb-a160-1087c3bafd9f,Slipknot,https://getsongbpm.com/album/slipknot/rroB,1999.0,Slipknot,Frail Limb Nursery
2874,OYmv6B,Gematria (The Killing Name),https://getsongbpm.com/song/gematria-the-killing-name/OYmv6B,202.0,4/4,B,6d,37.0,1.0,WVW,Slipknot,https://getsongbpm.com/artist/slipknot/WVW,"['heavy metal', 'rock']",US,a466c2a2-6517-42fb-a160-1087c3bafd9f,All Hope Is Gone,https://getsongbpm.com/album/all-hope-is-gone/395LM,2008.0,Slipknot,Gematria (The Killing Name)
2875,,,,,,,,,,,,,,,,,,,Slipknot,Get This
2876,O7m1Q,Liberate,https://getsongbpm.com/song/liberate/O7m1Q,145.0,4/4,C♯,8d,34.0,1.0,WVW,Slipknot,https://getsongbpm.com/artist/slipknot/WVW,"['heavy metal', 'rock']",US,a466c2a2-6517-42fb-a160-1087c3bafd9f,Slipknot,https://getsongbpm.com/album/slipknot/rroB,1999.0,Slipknot,Liberate
2877,,,,,,,,,,,,,,,,,,,Slipknot,Me Inside
2878,Q1o3Z,No Life,https://getsongbpm.com/song/no-life/Q1o3Z,153.0,4/4,G,2d,29.0,1.0,WVW,Slipknot,https://getsongbpm.com/artist/slipknot/WVW,"['heavy metal', 'rock']",US,a466c2a2-6517-42fb-a160-1087c3bafd9f,Slipknot,https://getsongbpm.com/album/slipknot/rroB,1999.0,Slipknot,No Life
2879,VmwgO,Only One,https://getsongbpm.com/song/only-one/VmwgO,168.0,4/4,F♯,7d,31.0,1.0,WVW,Slipknot,https://getsongbpm.com/artist/slipknot/WVW,"['heavy metal', 'rock']",US,a466c2a2-6517-42fb-a160-1087c3bafd9f,Slipknot,https://getsongbpm.com/album/slipknot/rroB,1999.0,Slipknot,Only One
2880,jqRz4,People = Shit,https://getsongbpm.com/song/people-shit/jqRz4,123.0,4/4,Bm,3m,47.0,1.0,WVW,Slipknot,https://getsongbpm.com/artist/slipknot/WVW,"['heavy metal', 'rock']",US,a466c2a2-6517-42fb-a160-1087c3bafd9f,Iowa,https://getsongbpm.com/album/iowa/jPzY,2001.0,Slipknot,People = Shit
2881,P1n22,Prosthetics,https://getsongbpm.com/song/prosthetics/P1n22,146.0,4/4,F♯,7d,27.0,1.0,WVW,Slipknot,https://getsongbpm.com/artist/slipknot/WVW,"['heavy metal', 'rock']",US,a466c2a2-6517-42fb-a160-1087c3bafd9f,Slipknot,https://getsongbpm.com/album/slipknot/rroB,1999.0,Slipknot,Prosthetics
